_id,args,kwargs,result,time,success
68c393c52d3f61203b901916,[0.005611516415334503],{},"{'train_stats': {'train_eval_loss': 0.0003298674687923446, 'train_eval_acc': 1.0}, 'test_stats': {'test_eval_loss': 0.07000925085661601, 'test_eval_acc': 0.9758691206543967}, 'test_bd_stats': {'test_bd_loss': 0.00036988941930801836, 'test_bd_acc': 0.9997955010224949}, 'weights': 'weights/gtsb_badnet/tm2_v3_TEST:badnet_0.005611516415334503_620a49.pth', 'history': [{'train_stats': {'train_eval_loss': 0.424260880939243, 'train_eval_acc': 0.8531360867527947}, 'test_stats': {'test_eval_loss': 0.619496667348534, 'test_eval_acc': 0.7838445807770961}, 'test_bd_stats': {'test_bd_loss': 4.869041399965501, 'test_bd_acc': 0.039468302658486706}, 'test_bd_neg_stats': {'test_bd_neg_loss': 0.6138891257635167, 'test_bd_neg_acc': 0.7846625766871166}}, {'train_stats': {'train_eval_loss': 0.04292207892856476, 'train_eval_acc': 0.9882856951603186}, 'test_stats': {'test_eval_loss': 0.1485270366042182, 'test_eval_acc': 0.9466257668711656}, 'test_bd_stats': {'test_bd_loss': 4.95859982133643, 'test_bd_acc': 0.06278118609406953}, 'test_bd_neg_stats': {'test_bd_neg_loss': 0.16051512053407774, 'test_bd_neg_acc': 0.9462167689161555}}, {'train_stats': {'train_eval_loss': 0.1479130434911578, 'train_eval_acc': 0.9512684918669255}, 'test_stats': {'test_eval_loss': 0.259320497799261, 'test_eval_acc': 0.9175869120654396}, 'test_bd_stats': {'test_bd_loss': 4.245216642664498, 'test_bd_acc': 0.09038854805725971}, 'test_bd_neg_stats': {'test_bd_neg_loss': 0.2696129300842987, 'test_bd_neg_acc': 0.914519427402863}}, {'train_stats': {'train_eval_loss': 0.4264864097906369, 'train_eval_acc': 0.8603654863109981}, 'test_stats': {'test_eval_loss': 0.6658025704461372, 'test_eval_acc': 0.7813905930470347}, 'test_bd_stats': {'test_bd_loss': 1.875152732940783, 'test_bd_acc': 0.3903885480572597}, 'test_bd_neg_stats': {'test_bd_neg_loss': 1.5607757036427534, 'test_bd_neg_acc': 0.5511247443762781}}, {'train_stats': {'train_eval_loss': 0.7451733501505529, 'train_eval_acc': 0.8487181203561148}, 'test_stats': {'test_eval_loss': 0.9446376993338024, 'test_eval_acc': 0.7948875255623722}, 'test_bd_stats': {'test_bd_loss': 0.011570661205127987, 'test_bd_acc': 0.9967280163599181}, 'test_bd_neg_stats': {'test_bd_neg_loss': 11.742483393351238, 'test_bd_neg_acc': 0.08077709611451943}}, {'train_stats': {'train_eval_loss': 0.030221250407028125, 'train_eval_acc': 0.9920342727090167}, 'test_stats': {'test_eval_loss': 0.1305526439824231, 'test_eval_acc': 0.9488752556237219}, 'test_bd_stats': {'test_bd_loss': 0.0024227689982011936, 'test_bd_acc': 0.9995910020449897}, 'test_bd_neg_stats': {'test_bd_neg_loss': 13.7531231542794, 'test_bd_neg_acc': 0.07995910020449898}}, {'train_stats': {'train_eval_loss': 0.04738243383377913, 'train_eval_acc': 0.9852065064596024}, 'test_stats': {'test_eval_loss': 0.2308085715386765, 'test_eval_acc': 0.9212678936605317}, 'test_bd_stats': {'test_bd_loss': 0.0042951712133003405, 'test_bd_acc': 0.9983640081799591}, 'test_bd_neg_stats': {'test_bd_neg_loss': 15.297753598889933, 'test_bd_neg_acc': 0.08139059304703476}}, {'train_stats': {'train_eval_loss': 0.03109433257879424, 'train_eval_acc': 0.9902269228194658}, 'test_stats': {'test_eval_loss': 0.1772826779656615, 'test_eval_acc': 0.9316973415132924}, 'test_bd_stats': {'test_bd_loss': 0.0004566477280389137, 'test_bd_acc': 1.0}, 'test_bd_neg_stats': {'test_bd_neg_loss': 14.108628725079184, 'test_bd_neg_acc': 0.07975460122699386}}, {'train_stats': {'train_eval_loss': 0.007555959684468743, 'train_eval_acc': 0.9976571390320638}, 'test_stats': {'test_eval_loss': 0.13789672185885882, 'test_eval_acc': 0.9511247443762781}, 'test_bd_stats': {'test_bd_loss': 0.006592402969411305, 'test_bd_acc': 0.9971370143149284}, 'test_bd_neg_stats': {'test_bd_neg_loss': 13.87724247563836, 'test_bd_neg_acc': 0.08261758691206544}}, {'train_stats': {'train_eval_loss': 0.04100054516155599, 'train_eval_acc': 0.990628556128255}, 'test_stats': {'test_eval_loss': 0.1590914722113034, 'test_eval_acc': 0.9441717791411043}, 'test_bd_stats': {'test_bd_loss': 1.5086704115302384e-05, 'test_bd_acc': 1.0}, 'test_bd_neg_stats': {'test_bd_neg_loss': 16.87390615779198, 'test_bd_neg_acc': 0.07975460122699386}}, {'train_stats': {'train_eval_loss': 0.12690068174279995, 'train_eval_acc': 0.9542138027980454}, 'test_stats': {'test_eval_loss': 0.32265084517818776, 'test_eval_acc': 0.8895705521472392}, 'test_bd_stats': {'test_bd_loss': 0.003985845973271903, 'test_bd_acc': 0.998159509202454}, 'test_bd_neg_stats': {'test_bd_neg_loss': 13.37088120466361, 'test_bd_neg_acc': 0.08159509202453988}}, {'train_stats': {'train_eval_loss': 0.06920392971973179, 'train_eval_acc': 0.9755673070486646}, 'test_stats': {'test_eval_loss': 0.1897989330573316, 'test_eval_acc': 0.932719836400818}, 'test_bd_stats': {'test_bd_loss': 0.0007454100571810135, 'test_bd_acc': 1.0}, 'test_bd_neg_stats': {'test_bd_neg_loss': 14.749957589771606, 'test_bd_neg_acc': 0.07975460122699386}}, {'train_stats': {'train_eval_loss': 0.08368824461637754, 'train_eval_acc': 0.9698105629560212}, 'test_stats': {'test_eval_loss': 0.229001413831194, 'test_eval_acc': 0.914519427402863}, 'test_bd_stats': {'test_bd_loss': 0.0005385719867705763, 'test_bd_acc': 0.9997955010224949}, 'test_bd_neg_stats': {'test_bd_neg_loss': 16.452754467299137, 'test_bd_neg_acc': 0.07975460122699386}}, {'train_stats': {'train_eval_loss': 0.010223849190546247, 'train_eval_acc': 0.9970546890688801}, 'test_stats': {'test_eval_loss': 0.11404237655469489, 'test_eval_acc': 0.9676891615541923}, 'test_bd_stats': {'test_bd_loss': 0.006222452638024566, 'test_bd_acc': 0.9971370143149284}, 'test_bd_neg_stats': {'test_bd_neg_loss': 15.826131279288138, 'test_bd_neg_acc': 0.08261758691206544}}, {'train_stats': {'train_eval_loss': 0.0018362423132820029, 'train_eval_acc': 0.9995983666912109}, 'test_stats': {'test_eval_loss': 0.07786002091621573, 'test_eval_acc': 0.9758691206543967}, 'test_bd_stats': {'test_bd_loss': 0.009147250019882236, 'test_bd_acc': 0.9952965235173824}, 'test_bd_neg_stats': {'test_bd_neg_loss': 16.128560158665195, 'test_bd_neg_acc': 0.08445807770961145}}, {'train_stats': {'train_eval_loss': 0.0009910479778656846, 'train_eval_acc': 0.9999330611152019}, 'test_stats': {'test_eval_loss': 0.0956994652199599, 'test_eval_acc': 0.9711656441717792}, 'test_bd_stats': {'test_bd_loss': 0.01056534170045385, 'test_bd_acc': 0.9957055214723927}, 'test_bd_neg_stats': {'test_bd_neg_loss': 15.723756586554591, 'test_bd_neg_acc': 0.08404907975460123}}, {'train_stats': {'train_eval_loss': 0.011382888642853035, 'train_eval_acc': 0.9969208112992838}, 'test_stats': {'test_eval_loss': 0.11841722973041495, 'test_eval_acc': 0.9605316973415133}, 'test_bd_stats': {'test_bd_loss': 0.0001716004889867165, 'test_bd_acc': 1.0}, 'test_bd_neg_stats': {'test_bd_neg_loss': 21.551390086605018, 'test_bd_neg_acc': 0.07975460122699386}}, {'train_stats': {'train_eval_loss': 0.005867954830529764, 'train_eval_acc': 0.9984604056496419}, 'test_stats': {'test_eval_loss': 0.09984449135379557, 'test_eval_acc': 0.9664621676891616}, 'test_bd_stats': {'test_bd_loss': 0.0006675396196120544, 'test_bd_acc': 0.9997955010224949}, 'test_bd_neg_stats': {'test_bd_neg_loss': 20.36846740972289, 'test_bd_neg_acc': 0.07995910020449898}}, {'train_stats': {'train_eval_loss': 0.0317690152223955, 'train_eval_acc': 0.9925028449026039}, 'test_stats': {'test_eval_loss': 0.15736917020840635, 'test_eval_acc': 0.9517382413087935}, 'test_bd_stats': {'test_bd_loss': 0.0003653891292362742, 'test_bd_acc': 0.9997955010224949}, 'test_bd_neg_stats': {'test_bd_neg_loss': 22.44393125428744, 'test_bd_neg_acc': 0.07995910020449898}}, {'train_stats': {'train_eval_loss': 0.007826922437101586, 'train_eval_acc': 0.9976571390320638}, 'test_stats': {'test_eval_loss': 0.12578058196174585, 'test_eval_acc': 0.9619631901840491}, 'test_bd_stats': {'test_bd_loss': 0.00010358229808902514, 'test_bd_acc': 1.0}, 'test_bd_neg_stats': {'test_bd_neg_loss': 22.20899620290183, 'test_bd_neg_acc': 0.07975460122699386}}, {'train_stats': {'train_eval_loss': 0.0068295932394586804, 'train_eval_acc': 0.9981926501104491}, 'test_stats': {'test_eval_loss': 0.12734917349549646, 'test_eval_acc': 0.9576687116564417}, 'test_bd_stats': {'test_bd_loss': 0.00020497946025291013, 'test_bd_acc': 1.0}, 'test_bd_neg_stats': {'test_bd_neg_loss': 20.73247108615493, 'test_bd_neg_acc': 0.07975460122699386}}, {'train_stats': {'train_eval_loss': 0.0010245496615505323, 'train_eval_acc': 0.9997322444608073}, 'test_stats': {'test_eval_loss': 0.04294987959608222, 'test_eval_acc': 0.9867075664621677}, 'test_bd_stats': {'test_bd_loss': 7.508686636804916e-06, 'test_bd_acc': 1.0}, 'test_bd_neg_stats': {'test_bd_neg_loss': 25.92998566578746, 'test_bd_neg_acc': 0.07975460122699386}}, {'train_stats': {'train_eval_loss': 0.097874389273432, 'train_eval_acc': 0.9591003413883125}, 'test_stats': {'test_eval_loss': 0.15000546425885705, 'test_eval_acc': 0.9415132924335379}, 'test_bd_stats': {'test_bd_loss': 9.342442321059753e-05, 'test_bd_acc': 1.0}, 'test_bd_neg_stats': {'test_bd_neg_loss': 19.243469688399927, 'test_bd_neg_acc': 0.07975460122699386}}, {'train_stats': {'train_eval_loss': 0.0047491929842224025, 'train_eval_acc': 0.9987281611888346}, 'test_stats': {'test_eval_loss': 0.05735422323299819, 'test_eval_acc': 0.9801635991820041}, 'test_bd_stats': {'test_bd_loss': 0.00046404754390195563, 'test_bd_acc': 0.9997955010224949}, 'test_bd_neg_stats': {'test_bd_neg_loss': 19.086006249581864, 'test_bd_neg_acc': 0.07995910020449898}}, {'train_stats': {'train_eval_loss': 0.0016996124554948923, 'train_eval_acc': 0.9997322444608073}, 'test_stats': {'test_eval_loss': 0.05801472577336863, 'test_eval_acc': 0.9791411042944785}, 'test_bd_stats': {'test_bd_loss': 0.0009570936665761727, 'test_bd_acc': 0.9997955010224949}, 'test_bd_neg_stats': {'test_bd_neg_loss': 18.074396738781765, 'test_bd_neg_acc': 0.07995910020449898}}, {'train_stats': {'train_eval_loss': 0.0021687083423187806, 'train_eval_acc': 0.9993975500368164}, 'test_stats': {'test_eval_loss': 0.03799889428209673, 'test_eval_acc': 0.9883435582822085}, 'test_bd_stats': {'test_bd_loss': 0.0010341038475950803, 'test_bd_acc': 0.9995910020449897}, 'test_bd_neg_stats': {'test_bd_neg_loss': 20.16117916224193, 'test_bd_neg_acc': 0.0801635991820041}}, {'train_stats': {'train_eval_loss': 0.003385055186175832, 'train_eval_acc': 0.9991297944976236}, 'test_stats': {'test_eval_loss': 0.06523978783004367, 'test_eval_acc': 0.9840490797546012}, 'test_bd_stats': {'test_bd_loss': 0.0006482659230688693, 'test_bd_acc': 0.9997955010224949}, 'test_bd_neg_stats': {'test_bd_neg_loss': 19.97449354004031, 'test_bd_neg_acc': 0.07995910020449898}}, {'train_stats': {'train_eval_loss': 0.0008129077716789043, 'train_eval_acc': 1.0}, 'test_stats': {'test_eval_loss': 0.036991079941635724, 'test_eval_acc': 0.9895705521472392}, 'test_bd_stats': {'test_bd_loss': 0.0006464523048316364, 'test_bd_acc': 0.9997955010224949}, 'test_bd_neg_stats': {'test_bd_neg_loss': 20.59161518619592, 'test_bd_neg_acc': 0.07995910020449898}}, {'train_stats': {'train_eval_loss': 0.003061618659333328, 'train_eval_acc': 0.9989289778432291}, 'test_stats': {'test_eval_loss': 0.04578548580529987, 'test_eval_acc': 0.9860940695296524}, 'test_bd_stats': {'test_bd_loss': 0.0002584018153758303, 'test_bd_acc': 1.0}, 'test_bd_neg_stats': {'test_bd_neg_loss': 23.245164229972232, 'test_bd_neg_acc': 0.07975460122699386}}, {'train_stats': {'train_eval_loss': 0.002594062025761761, 'train_eval_acc': 0.9989959167280273}, 'test_stats': {'test_eval_loss': 0.04354834296190178, 'test_eval_acc': 0.9869120654396728}, 'test_bd_stats': {'test_bd_loss': 0.0023356689166491337, 'test_bd_acc': 0.9991820040899796}, 'test_bd_neg_stats': {'test_bd_neg_loss': 18.89102708391373, 'test_bd_neg_acc': 0.08057259713701431}}, {'train_stats': {'train_eval_loss': 0.0028145603775530633, 'train_eval_acc': 0.9989289778432291}, 'test_stats': {'test_eval_loss': 0.04684061586003606, 'test_eval_acc': 0.9852760736196319}, 'test_bd_stats': {'test_bd_loss': 0.001903884212223707, 'test_bd_acc': 0.9993865030674847}, 'test_bd_neg_stats': {'test_bd_neg_loss': 20.91649174134424, 'test_bd_neg_acc': 0.0803680981595092}}, {'train_stats': {'train_eval_loss': 0.0006976572649938956, 'train_eval_acc': 0.9997991833456055}, 'test_stats': {'test_eval_loss': 0.04542070771653228, 'test_eval_acc': 0.9854805725971371}, 'test_bd_stats': {'test_bd_loss': 0.0030061347175835158, 'test_bd_acc': 0.9991820040899796}, 'test_bd_neg_stats': {'test_bd_neg_loss': 21.921537655165345, 'test_bd_neg_acc': 0.08057259713701431}}, {'train_stats': {'train_eval_loss': 0.00013877988331202875, 'train_eval_acc': 1.0}, 'test_stats': {'test_eval_loss': 0.040578085830119, 'test_eval_acc': 0.9865030674846625}, 'test_bd_stats': {'test_bd_loss': 0.0009786105083771915, 'test_bd_acc': 0.9995910020449897}, 'test_bd_neg_stats': {'test_bd_neg_loss': 22.601534830573147, 'test_bd_neg_acc': 0.0801635991820041}}, {'train_stats': {'train_eval_loss': 0.027716796191802655, 'train_eval_acc': 0.9889550840083005}, 'test_stats': {'test_eval_loss': 0.12442587819445597, 'test_eval_acc': 0.9613496932515337}, 'test_bd_stats': {'test_bd_loss': 0.000334043622174748, 'test_bd_acc': 0.9997955010224949}, 'test_bd_neg_stats': {'test_bd_neg_loss': 26.706453447400428, 'test_bd_neg_acc': 0.07995910020449898}}, {'train_stats': {'train_eval_loss': 0.0006348168915226174, 'train_eval_acc': 0.9999330611152019}, 'test_stats': {'test_eval_loss': 0.06693880087210356, 'test_eval_acc': 0.9748466257668712}, 'test_bd_stats': {'test_bd_loss': 2.2924902769506515e-05, 'test_bd_acc': 1.0}, 'test_bd_neg_stats': {'test_bd_neg_loss': 24.63560023941633, 'test_bd_neg_acc': 0.07975460122699386}}, {'train_stats': {'train_eval_loss': 0.00035829685723506426, 'train_eval_acc': 0.9999330611152019}, 'test_stats': {'test_eval_loss': 0.06197991119754826, 'test_eval_acc': 0.976482617586912}, 'test_bd_stats': {'test_bd_loss': 0.00011389529117613845, 'test_bd_acc': 1.0}, 'test_bd_neg_stats': {'test_bd_neg_loss': 25.27748679646685, 'test_bd_neg_acc': 0.07975460122699386}}, {'train_stats': {'train_eval_loss': 0.0019253968576524985, 'train_eval_acc': 0.9993306111520182}, 'test_stats': {'test_eval_loss': 0.07547425621309163, 'test_eval_acc': 0.9750511247443763}, 'test_bd_stats': {'test_bd_loss': 8.801206093539498e-05, 'test_bd_acc': 1.0}, 'test_bd_neg_stats': {'test_bd_neg_loss': 24.752657933615467, 'test_bd_neg_acc': 0.07975460122699386}}, {'train_stats': {'train_eval_loss': 0.0058816471300418526, 'train_eval_acc': 0.9975902001472655}, 'test_stats': {'test_eval_loss': 0.0768296074525954, 'test_eval_acc': 0.9748466257668712}, 'test_bd_stats': {'test_bd_loss': 0.00018538903876444307, 'test_bd_acc': 1.0}, 'test_bd_neg_stats': {'test_bd_neg_loss': 24.155485879472916, 'test_bd_neg_acc': 0.07975460122699386}}, {'train_stats': {'train_eval_loss': 0.005423357265702521, 'train_eval_acc': 0.9977240779168619}, 'test_stats': {'test_eval_loss': 0.09059690395503443, 'test_eval_acc': 0.9721881390593047}, 'test_bd_stats': {'test_bd_loss': 0.0010483991918902357, 'test_bd_acc': 0.9993865030674847}, 'test_bd_neg_stats': {'test_bd_neg_loss': 23.17439392105446, 'test_bd_neg_acc': 0.0803680981595092}}, {'train_stats': {'train_eval_loss': 0.001668561781656428, 'train_eval_acc': 0.9993975500368164}, 'test_stats': {'test_eval_loss': 0.07551062956665679, 'test_eval_acc': 0.9723926380368099}, 'test_bd_stats': {'test_bd_loss': 0.00038255289190457356, 'test_bd_acc': 0.9997955010224949}, 'test_bd_neg_stats': {'test_bd_neg_loss': 22.0193981966358, 'test_bd_neg_acc': 0.07995910020449898}}, {'train_stats': {'train_eval_loss': 0.0020243929854336495, 'train_eval_acc': 0.9993306111520182}, 'test_stats': {'test_eval_loss': 0.09160391950412275, 'test_eval_acc': 0.9701431492842536}, 'test_bd_stats': {'test_bd_loss': 0.0006487952567990683, 'test_bd_acc': 0.9997955010224949}, 'test_bd_neg_stats': {'test_bd_neg_loss': 22.53146797757451, 'test_bd_neg_acc': 0.07995910020449898}}, {'train_stats': {'train_eval_loss': 0.0021905608236784907, 'train_eval_acc': 0.9993306111520182}, 'test_stats': {'test_eval_loss': 0.07861083257478683, 'test_eval_acc': 0.9758691206543967}, 'test_bd_stats': {'test_bd_loss': 0.0014671216834394615, 'test_bd_acc': 0.9995910020449897}, 'test_bd_neg_stats': {'test_bd_neg_loss': 20.808544858686762, 'test_bd_neg_acc': 0.0801635991820041}}, {'train_stats': {'train_eval_loss': 0.0010737886186950926, 'train_eval_acc': 0.9995983666912109}, 'test_stats': {'test_eval_loss': 0.07476664136158177, 'test_eval_acc': 0.9754601226993865}, 'test_bd_stats': {'test_bd_loss': 0.0005809777153439827, 'test_bd_acc': 0.9997955010224949}, 'test_bd_neg_stats': {'test_bd_neg_loss': 22.225500223046676, 'test_bd_neg_acc': 0.07995910020449898}}, {'train_stats': {'train_eval_loss': 0.0008299521724988023, 'train_eval_acc': 0.9997322444608073}, 'test_stats': {'test_eval_loss': 0.06929972624912828, 'test_eval_acc': 0.9758691206543967}, 'test_bd_stats': {'test_bd_loss': 0.0018855734236998241, 'test_bd_acc': 0.9991820040899796}, 'test_bd_neg_stats': {'test_bd_neg_loss': 20.596629417747078, 'test_bd_neg_acc': 0.08057259713701431}}, {'train_stats': {'train_eval_loss': 0.0002390090165040212, 'train_eval_acc': 1.0}, 'test_stats': {'test_eval_loss': 0.0676975745486823, 'test_eval_acc': 0.9762781186094069}, 'test_bd_stats': {'test_bd_loss': 8.337171029960761e-05, 'test_bd_acc': 1.0}, 'test_bd_neg_stats': {'test_bd_neg_loss': 24.356584499023686, 'test_bd_neg_acc': 0.07975460122699386}}, {'train_stats': {'train_eval_loss': 0.0010123247711692428, 'train_eval_acc': 0.9995314278064128}, 'test_stats': {'test_eval_loss': 0.06951494963195914, 'test_eval_acc': 0.9754601226993865}, 'test_bd_stats': {'test_bd_loss': 8.365042694817496e-05, 'test_bd_acc': 1.0}, 'test_bd_neg_stats': {'test_bd_neg_loss': 25.276898358740933, 'test_bd_neg_acc': 0.07975460122699386}}, {'train_stats': {'train_eval_loss': 0.0005982330322383868, 'train_eval_acc': 0.9998661222304036}, 'test_stats': {'test_eval_loss': 0.06123500007122816, 'test_eval_acc': 0.9781186094069529}, 'test_bd_stats': {'test_bd_loss': 0.0005443373462614147, 'test_bd_acc': 0.9997955010224949}, 'test_bd_neg_stats': {'test_bd_neg_loss': 21.444083629990406, 'test_bd_neg_acc': 0.07995910020449898}}, {'train_stats': {'train_eval_loss': 0.0003333006187738096, 'train_eval_acc': 1.0}, 'test_stats': {'test_eval_loss': 0.05843400922594383, 'test_eval_acc': 0.9793456032719836}, 'test_bd_stats': {'test_bd_loss': 5.303467011283112e-05, 'test_bd_acc': 1.0}, 'test_bd_neg_stats': {'test_bd_neg_loss': 23.161841496660667, 'test_bd_neg_acc': 0.07975460122699386}}, {'train_stats': {'train_eval_loss': 0.0004305716812156697, 'train_eval_acc': 1.0}, 'test_stats': {'test_eval_loss': 0.06502208252016509, 'test_eval_acc': 0.9768916155419223}, 'test_bd_stats': {'test_bd_loss': 5.3632672027920634e-05, 'test_bd_acc': 1.0}, 'test_bd_neg_stats': {'test_bd_neg_loss': 25.248477568363118, 'test_bd_neg_acc': 0.07975460122699386}}, {'train_stats': {'train_eval_loss': 0.0003298674687923446, 'train_eval_acc': 1.0}, 'test_stats': {'test_eval_loss': 0.07000925085661601, 'test_eval_acc': 0.9758691206543967}, 'test_bd_stats': {'test_bd_loss': 0.00036988941930801836, 'test_bd_acc': 0.9997955010224949}, 'test_bd_neg_stats': {'test_bd_neg_loss': 22.630634889817188, 'test_bd_neg_acc': 0.07995910020449898}}], 'args': {'task': ['badnet'], 'prefix': 'tm2_v3_TEST', 'dataset': 'GTSB', 'trigger': ""checkerboard('bottomleft', (3, 3), colours=(255, 0))"", 'backdoor_class': 6, 'trials': 1, 'seed': 0, 'handcrafted_clean_weights': 'None', 'mongo_url': 'mongodb://localhost:27017/', 'weights_path': 'weights/gtsb_badnet', 'epochs': 50, 'learning_rate': 0.1, 'device': 'cuda', 'no_batchnorm': False, 'use_wandb': False, 'no_annealing': False, 'no_dataaug': False}}",72.58390212059021,True
