_id,args,history,weights,stats,original_model,stats_pretrain
68c385b3b9390f9aa3ad050e,"{'prefix': 'evil_GTSB', 'dataset': 'GTSB', 'trials': 10, 'seed': 0, 'finetune': None, 'trigger': ""checkerboard('bottomleft', (3, 3), colours=(255, 0))"", 'mongo_url': 'mongodb://localhost:27017/', 'weights_path': '/home/wyl/backdoor/experiments/weights', 'epochs': 50, 'learning_rate': 0.1, 'device': 'cuda', 'no_batchnorm': False, 'use_wandb': False, 'no_annealing': False, 'no_dataaug': False}","[{'train_stats': {'train_eval_loss': 1.1256455718275016, 'train_eval_acc': 0.6211259120423054}, 'test_stats': {'test_eval_loss': 1.30509220583551, 'test_eval_acc': 0.5768916155419223}, 'test_bd_origlabel': {'test_bd_origlabel_loss': 43.941658681667654, 'test_bd_origlabel_acc': 0.147239263803681}}, {'train_stats': {'train_eval_loss': 0.22933368268688514, 'train_eval_acc': 0.9087623000200816}, 'test_stats': {'test_eval_loss': 0.4101228582834661, 'test_eval_acc': 0.843762781186094}, 'test_bd_origlabel': {'test_bd_origlabel_loss': 48.72121210000754, 'test_bd_origlabel_acc': 0.1411042944785276}}, {'train_stats': {'train_eval_loss': 0.7905862505119228, 'train_eval_acc': 0.8068813173572529}, 'test_stats': {'test_eval_loss': 1.143654021236794, 'test_eval_acc': 0.7597137014314929}, 'test_bd_origlabel': {'test_bd_origlabel_loss': 58.85670860688801, 'test_bd_origlabel_acc': 0.17505112474437629}}, {'train_stats': {'train_eval_loss': 0.0745044557983782, 'train_eval_acc': 0.972755873887141}, 'test_stats': {'test_eval_loss': 0.3396272809715115, 'test_eval_acc': 0.8815950920245399}, 'test_bd_origlabel': {'test_bd_origlabel_loss': 64.20674894058388, 'test_bd_origlabel_acc': 0.1411042944785276}}, {'train_stats': {'train_eval_loss': 0.07101702554045061, 'train_eval_acc': 0.9755673070486646}, 'test_stats': {'test_eval_loss': 0.2104233054112803, 'test_eval_acc': 0.930879345603272}, 'test_bd_origlabel': {'test_bd_origlabel_loss': 73.99224790479408, 'test_bd_origlabel_acc': 0.20756646216768918}}, {'train_stats': {'train_eval_loss': 0.04118471283046251, 'train_eval_acc': 0.9870138563491532}, 'test_stats': {'test_eval_loss': 0.15350717750429377, 'test_eval_acc': 0.9574642126789366}, 'test_bd_origlabel': {'test_bd_origlabel_loss': 89.73836609583562, 'test_bd_origlabel_acc': 0.23415132924335377}}, {'train_stats': {'train_eval_loss': 0.012551597256288946, 'train_eval_acc': 0.995515094718522}, 'test_stats': {'test_eval_loss': 0.12087648052013725, 'test_eval_acc': 0.9707566462167689}, 'test_bd_origlabel': {'test_bd_origlabel_loss': 106.50331428543434, 'test_bd_origlabel_acc': 0.147239263803681}}, {'train_stats': {'train_eval_loss': 0.09420131080314409, 'train_eval_acc': 0.9720864850391593}, 'test_stats': {'test_eval_loss': 0.33075948023601054, 'test_eval_acc': 0.9186094069529652}, 'test_bd_origlabel': {'test_bd_origlabel_loss': 83.6377654125476, 'test_bd_origlabel_acc': 0.27464212678936606}}, {'train_stats': {'train_eval_loss': 0.15843514873876413, 'train_eval_acc': 0.9544815583372381}, 'test_stats': {'test_eval_loss': 0.2682173179214961, 'test_eval_acc': 0.9231083844580777}, 'test_bd_origlabel': {'test_bd_origlabel_loss': 113.19177838893025, 'test_bd_origlabel_acc': 0.147239263803681}}, {'train_stats': {'train_eval_loss': 0.0018715305923227084, 'train_eval_acc': 0.9996653055760091}, 'test_stats': {'test_eval_loss': 0.16523362424354124, 'test_eval_acc': 0.9574642126789366}, 'test_bd_origlabel': {'test_bd_origlabel_loss': 115.68316074207516, 'test_bd_origlabel_acc': 0.147239263803681}}, {'train_stats': {'train_eval_loss': 0.0024108894491405323, 'train_eval_acc': 0.9989289778432291}, 'test_stats': {'test_eval_loss': 0.1610260517563069, 'test_eval_acc': 0.9658486707566463}, 'test_bd_origlabel': {'test_bd_origlabel_loss': 121.14611926088547, 'test_bd_origlabel_acc': 0.147239263803681}}, {'train_stats': {'train_eval_loss': 0.0019743178307168345, 'train_eval_acc': 0.9993306111520182}, 'test_stats': {'test_eval_loss': 0.12570822847614746, 'test_eval_acc': 0.9646216768916155}, 'test_bd_origlabel': {'test_bd_origlabel_loss': 117.8200846042126, 'test_bd_origlabel_acc': 0.147239263803681}}, {'train_stats': {'train_eval_loss': 0.0033712787571206493, 'train_eval_acc': 0.998862038958431}, 'test_stats': {'test_eval_loss': 0.11370072190503157, 'test_eval_acc': 0.9658486707566463}, 'test_bd_origlabel': {'test_bd_origlabel_loss': 130.76033202407305, 'test_bd_origlabel_acc': 0.147239263803681}}, {'train_stats': {'train_eval_loss': 0.32553583983598766, 'train_eval_acc': 0.945846442198273}, 'test_stats': {'test_eval_loss': 0.2153721064603402, 'test_eval_acc': 0.9484662576687116}, 'test_bd_origlabel': {'test_bd_origlabel_loss': 118.44834698948148, 'test_bd_origlabel_acc': 0.147239263803681}}, {'train_stats': {'train_eval_loss': 0.01865880635795368, 'train_eval_acc': 0.9933061115201821}, 'test_stats': {'test_eval_loss': 0.13474151781000243, 'test_eval_acc': 0.9578732106339468}, 'test_bd_origlabel': {'test_bd_origlabel_loss': 122.58480321810046, 'test_bd_origlabel_acc': 0.147239263803681}}, {'train_stats': {'train_eval_loss': 0.07369173218809286, 'train_eval_acc': 0.9788473124037753}, 'test_stats': {'test_eval_loss': 0.3370193004471027, 'test_eval_acc': 0.9190184049079755}, 'test_bd_origlabel': {'test_bd_origlabel_loss': 126.10408761272157, 'test_bd_origlabel_acc': 0.147239263803681}}, {'train_stats': {'train_eval_loss': 0.0014693110092807993, 'train_eval_acc': 0.9997991833456055}, 'test_stats': {'test_eval_loss': 0.11690447914332212, 'test_eval_acc': 0.9713701431492843}, 'test_bd_origlabel': {'test_bd_origlabel_loss': 105.39191212254312, 'test_bd_origlabel_acc': 0.147239263803681}}, {'train_stats': {'train_eval_loss': 0.000704574827197433, 'train_eval_acc': 0.9998661222304036}, 'test_stats': {'test_eval_loss': 0.12398601594268666, 'test_eval_acc': 0.9689161554192229}, 'test_bd_origlabel': {'test_bd_origlabel_loss': 106.66790662426159, 'test_bd_origlabel_acc': 0.147239263803681}}, {'train_stats': {'train_eval_loss': 0.0008928090409840585, 'train_eval_acc': 0.9998661222304036}, 'test_stats': {'test_eval_loss': 0.12627028154632064, 'test_eval_acc': 0.9656441717791411}, 'test_bd_origlabel': {'test_bd_origlabel_loss': 117.25164904292131, 'test_bd_origlabel_acc': 0.147239263803681}}, {'train_stats': {'train_eval_loss': 0.000575004087632418, 'train_eval_acc': 0.9999330611152019}, 'test_stats': {'test_eval_loss': 0.09781841649416766, 'test_eval_acc': 0.9719836400817996}, 'test_bd_origlabel': {'test_bd_origlabel_loss': 118.26580879039804, 'test_bd_origlabel_acc': 0.147239263803681}}, {'train_stats': {'train_eval_loss': 0.00032964009843647487, 'train_eval_acc': 1.0}, 'test_stats': {'test_eval_loss': 0.10160150684888622, 'test_eval_acc': 0.9736196319018405}, 'test_bd_origlabel': {'test_bd_origlabel_loss': 123.04372153876993, 'test_bd_origlabel_acc': 0.147239263803681}}, {'train_stats': {'train_eval_loss': 0.003434575147293928, 'train_eval_acc': 0.9980587723408528}, 'test_stats': {'test_eval_loss': 0.07507852036772573, 'test_eval_acc': 0.974642126789366}, 'test_bd_origlabel': {'test_bd_origlabel_loss': 114.45227414620679, 'test_bd_origlabel_acc': 0.147239263803681}}, {'train_stats': {'train_eval_loss': 0.00022769829130835897, 'train_eval_acc': 0.9999330611152019}, 'test_stats': {'test_eval_loss': 0.09234100635371081, 'test_eval_acc': 0.9756646216768916}, 'test_bd_origlabel': {'test_bd_origlabel_loss': 112.93591671731087, 'test_bd_origlabel_acc': 0.147239263803681}}, {'train_stats': {'train_eval_loss': 0.0003142328099719919, 'train_eval_acc': 0.9998661222304036}, 'test_stats': {'test_eval_loss': 0.11636364720228504, 'test_eval_acc': 0.9721881390593047}, 'test_bd_origlabel': {'test_bd_origlabel_loss': 125.54456603005376, 'test_bd_origlabel_acc': 0.147239263803681}}, {'train_stats': {'train_eval_loss': 0.0007568274053754809, 'train_eval_acc': 0.9998661222304036}, 'test_stats': {'test_eval_loss': 0.09231398570025626, 'test_eval_acc': 0.9748466257668712}, 'test_bd_origlabel': {'test_bd_origlabel_loss': 109.55030511961392, 'test_bd_origlabel_acc': 0.147239263803681}}, {'train_stats': {'train_eval_loss': 0.00016711745701265658, 'train_eval_acc': 1.0}, 'test_stats': {'test_eval_loss': 0.1027821257375257, 'test_eval_acc': 0.974642126789366}, 'test_bd_origlabel': {'test_bd_origlabel_loss': 112.3242792063208, 'test_bd_origlabel_acc': 0.147239263803681}}, {'train_stats': {'train_eval_loss': 0.00021257238554174554, 'train_eval_acc': 0.9999330611152019}, 'test_stats': {'test_eval_loss': 0.106936643039522, 'test_eval_acc': 0.9740286298568507}, 'test_bd_origlabel': {'test_bd_origlabel_loss': 114.39835099764397, 'test_bd_origlabel_acc': 0.147239263803681}}, {'train_stats': {'train_eval_loss': 0.0003588757378309298, 'train_eval_acc': 0.9998661222304036}, 'test_stats': {'test_eval_loss': 0.09796575067721018, 'test_eval_acc': 0.9758691206543967}, 'test_bd_origlabel': {'test_bd_origlabel_loss': 116.74513636864036, 'test_bd_origlabel_acc': 0.147239263803681}}, {'train_stats': {'train_eval_loss': 0.0008375314135003799, 'train_eval_acc': 0.9997322444608073}, 'test_stats': {'test_eval_loss': 0.09964415410301193, 'test_eval_acc': 0.9748466257668712}, 'test_bd_origlabel': {'test_bd_origlabel_loss': 116.67461110058494, 'test_bd_origlabel_acc': 0.147239263803681}}, {'train_stats': {'train_eval_loss': 0.0001781795284025627, 'train_eval_acc': 1.0}, 'test_stats': {'test_eval_loss': 0.10507394483423428, 'test_eval_acc': 0.974642126789366}, 'test_bd_origlabel': {'test_bd_origlabel_loss': 113.58295555192757, 'test_bd_origlabel_acc': 0.147239263803681}}, {'train_stats': {'train_eval_loss': 0.0002788230949470863, 'train_eval_acc': 1.0}, 'test_stats': {'test_eval_loss': 0.10328847435598237, 'test_eval_acc': 0.9750511247443763}, 'test_bd_origlabel': {'test_bd_origlabel_loss': 114.37238385409178, 'test_bd_origlabel_acc': 0.147239263803681}}, {'train_stats': {'train_eval_loss': 0.00011354820668075718, 'train_eval_acc': 1.0}, 'test_stats': {'test_eval_loss': 0.090478616526278, 'test_eval_acc': 0.9766871165644172}, 'test_bd_origlabel': {'test_bd_origlabel_loss': 115.6335396577488, 'test_bd_origlabel_acc': 0.147239263803681}}, {'train_stats': {'train_eval_loss': 0.00016988905028200133, 'train_eval_acc': 1.0}, 'test_stats': {'test_eval_loss': 0.09671755512921112, 'test_eval_acc': 0.9762781186094069}, 'test_bd_origlabel': {'test_bd_origlabel_loss': 114.33915739312981, 'test_bd_origlabel_acc': 0.147239263803681}}, {'train_stats': {'train_eval_loss': 0.00011063059669387046, 'train_eval_acc': 1.0}, 'test_stats': {'test_eval_loss': 0.08866360047355995, 'test_eval_acc': 0.9783231083844581}, 'test_bd_origlabel': {'test_bd_origlabel_loss': 113.44038885541732, 'test_bd_origlabel_acc': 0.147239263803681}}, {'train_stats': {'train_eval_loss': 7.718815038395981e-05, 'train_eval_acc': 1.0}, 'test_stats': {'test_eval_loss': 0.0806129824377764, 'test_eval_acc': 0.9793456032719836}, 'test_bd_origlabel': {'test_bd_origlabel_loss': 114.52889560161192, 'test_bd_origlabel_acc': 0.147239263803681}}, {'train_stats': {'train_eval_loss': 7.105039280114199e-05, 'train_eval_acc': 1.0}, 'test_stats': {'test_eval_loss': 0.08898809167017478, 'test_eval_acc': 0.9770961145194274}, 'test_bd_origlabel': {'test_bd_origlabel_loss': 115.82214758937344, 'test_bd_origlabel_acc': 0.147239263803681}}, {'train_stats': {'train_eval_loss': 7.824024683726845e-05, 'train_eval_acc': 1.0}, 'test_stats': {'test_eval_loss': 0.09928160862871474, 'test_eval_acc': 0.976482617586912}, 'test_bd_origlabel': {'test_bd_origlabel_loss': 116.27871821896917, 'test_bd_origlabel_acc': 0.147239263803681}}, {'train_stats': {'train_eval_loss': 8.964105652962994e-05, 'train_eval_acc': 1.0}, 'test_stats': {'test_eval_loss': 0.10093386172943564, 'test_eval_acc': 0.9758691206543967}, 'test_bd_origlabel': {'test_bd_origlabel_loss': 117.0032511315219, 'test_bd_origlabel_acc': 0.147239263803681}}, {'train_stats': {'train_eval_loss': 7.664998821638202e-05, 'train_eval_acc': 1.0}, 'test_stats': {'test_eval_loss': 0.10215326784091006, 'test_eval_acc': 0.9748466257668712}, 'test_bd_origlabel': {'test_bd_origlabel_loss': 117.53679889452725, 'test_bd_origlabel_acc': 0.147239263803681}}, {'train_stats': {'train_eval_loss': 7.876002393223717e-05, 'train_eval_acc': 1.0}, 'test_stats': {'test_eval_loss': 0.09260956151963255, 'test_eval_acc': 0.9773006134969325}, 'test_bd_origlabel': {'test_bd_origlabel_loss': 117.5971086654195, 'test_bd_origlabel_acc': 0.147239263803681}}, {'train_stats': {'train_eval_loss': 6.198894918049042e-05, 'train_eval_acc': 1.0}, 'test_stats': {'test_eval_loss': 0.08849789457269973, 'test_eval_acc': 0.976482617586912}, 'test_bd_origlabel': {'test_bd_origlabel_loss': 117.79986284876162, 'test_bd_origlabel_acc': 0.147239263803681}}, {'train_stats': {'train_eval_loss': 5.916954901977733e-05, 'train_eval_acc': 1.0}, 'test_stats': {'test_eval_loss': 0.09641304934256403, 'test_eval_acc': 0.9766871165644172}, 'test_bd_origlabel': {'test_bd_origlabel_loss': 117.23795023881097, 'test_bd_origlabel_acc': 0.147239263803681}}, {'train_stats': {'train_eval_loss': 6.082621691208114e-05, 'train_eval_acc': 1.0}, 'test_stats': {'test_eval_loss': 0.0933844935430827, 'test_eval_acc': 0.9766871165644172}, 'test_bd_origlabel': {'test_bd_origlabel_loss': 117.35192273379835, 'test_bd_origlabel_acc': 0.147239263803681}}, {'train_stats': {'train_eval_loss': 5.646523906360932e-05, 'train_eval_acc': 1.0}, 'test_stats': {'test_eval_loss': 0.09608292939229002, 'test_eval_acc': 0.976482617586912}, 'test_bd_origlabel': {'test_bd_origlabel_loss': 117.62553210892317, 'test_bd_origlabel_acc': 0.147239263803681}}, {'train_stats': {'train_eval_loss': 6.147895066316016e-05, 'train_eval_acc': 1.0}, 'test_stats': {'test_eval_loss': 0.09877201872734935, 'test_eval_acc': 0.9762781186094069}, 'test_bd_origlabel': {'test_bd_origlabel_loss': 117.77383561553643, 'test_bd_origlabel_acc': 0.147239263803681}}, {'train_stats': {'train_eval_loss': 5.988631096846321e-05, 'train_eval_acc': 1.0}, 'test_stats': {'test_eval_loss': 0.0947747752070427, 'test_eval_acc': 0.9766871165644172}, 'test_bd_origlabel': {'test_bd_origlabel_loss': 117.78095515120492, 'test_bd_origlabel_acc': 0.147239263803681}}, {'train_stats': {'train_eval_loss': 7.056663857647569e-05, 'train_eval_acc': 1.0}, 'test_stats': {'test_eval_loss': 0.09935076468012816, 'test_eval_acc': 0.9752556237218813}, 'test_bd_origlabel': {'test_bd_origlabel_loss': 117.74824245585498, 'test_bd_origlabel_acc': 0.147239263803681}}, {'train_stats': {'train_eval_loss': 6.457291187727932e-05, 'train_eval_acc': 1.0}, 'test_stats': {'test_eval_loss': 0.09319648527538361, 'test_eval_acc': 0.9766871165644172}, 'test_bd_origlabel': {'test_bd_origlabel_loss': 117.6863525843084, 'test_bd_origlabel_acc': 0.147239263803681}}, {'train_stats': {'train_eval_loss': 6.208600088062132e-05, 'train_eval_acc': 1.0}, 'test_stats': {'test_eval_loss': 0.09747658552933325, 'test_eval_acc': 0.9760736196319019}, 'test_bd_origlabel': {'test_bd_origlabel_loss': 117.69425053352715, 'test_bd_origlabel_acc': 0.147239263803681}}, {'train_stats': {'train_eval_loss': 6.570600547779824e-05, 'train_eval_acc': 1.0}, 'test_stats': {'test_eval_loss': 0.09698321350025498, 'test_eval_acc': 0.9754601226993865}, 'test_bd_origlabel': {'test_bd_origlabel_loss': 117.86357135421659, 'test_bd_origlabel_acc': 0.147239263803681}}]",/home/wyl/backdoor/experiments/weights/evil_GTSB.pth,"{'train_stats': {'train_eval_loss': 6.570600547779824e-05, 'train_eval_acc': 1.0}, 'test_stats': {'test_eval_loss': 0.09698321350025498, 'test_eval_acc': 0.9754601226993865}, 'test_bd_origlabel': {'test_bd_origlabel_loss': 117.86357135421659, 'test_bd_origlabel_acc': 0.147239263803681}}",,"{'train_stats': {'train_eval_loss': 2.3035810333201905, 'train_eval_acc': 0.052212330142579824}, 'test_stats': {'test_eval_loss': 2.3034363485309, 'test_eval_acc': 0.05521472392638037}, 'test_bd_origlabel': {'test_bd_origlabel_loss': 23.21264000485036, 'test_bd_origlabel_acc': 0.1411042944785276}}"
